Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2004-05-31,F:Free,,A:Normal value,133.74
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2004-06-30,F:Free,,A:Normal value,136.69
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2004-07-31,F:Free,,A:Normal value,135.74
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2004-08-31,F:Free,,A:Normal value,134.57
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2004-09-30,F:Free,,A:Normal value,134.77
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2004-10-31,F:Free,,A:Normal value,135.59
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2004-11-30,F:Free,,A:Normal value,138.13
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2004-12-31,F:Free,,A:Normal value,136.96
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2005-01-31,F:Free,,A:Normal value,137.33
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2005-02-28,F:Free,,A:Normal value,133.68
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2005-03-31,F:Free,,A:Normal value,132.8
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2005-04-30,F:Free,,A:Normal value,130.78
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2005-05-31,F:Free,,A:Normal value,132.12
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2005-06-30,F:Free,,A:Normal value,130.72
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2005-07-31,F:Free,,A:Normal value,127.02
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2005-08-31,F:Free,,A:Normal value,126.9
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2005-09-30,F:Free,,A:Normal value,126.3
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2005-10-31,F:Free,,A:Normal value,122.57
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2005-11-30,F:Free,,A:Normal value,119.18
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2005-12-31,F:Free,,A:Normal value,118.45
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2006-01-31,F:Free,,A:Normal value,119.5
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2006-02-28,F:Free,,A:Normal value,116.36
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2006-03-31,F:Free,,A:Normal value,117.04
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2006-04-30,F:Free,,A:Normal value,115.83
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2006-05-31,F:Free,,A:Normal value,119.89
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2006-06-30,F:Free,,A:Normal value,117.88
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2006-07-31,F:Free,,A:Normal value,116.12
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2006-08-31,F:Free,,A:Normal value,115.99
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2006-09-30,F:Free,,A:Normal value,114.83
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2006-10-31,F:Free,,A:Normal value,113.28
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2006-11-30,F:Free,,A:Normal value,112.68
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2006-12-31,F:Free,,A:Normal value,111.18
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2007-01-31,F:Free,,A:Normal value,108.22
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2007-02-28,F:Free,,A:Normal value,106.54
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2007-03-31,F:Free,,A:Normal value,109.24
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2007-04-30,F:Free,,A:Normal value,106.57
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2007-05-31,F:Free,,A:Normal value,104.47
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2007-06-30,F:Free,,A:Normal value,102.38
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2007-07-31,F:Free,,A:Normal value,101.65
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2007-08-31,F:Free,,A:Normal value,106.9
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2007-09-30,F:Free,,A:Normal value,107.28
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2007-10-31,F:Free,,A:Normal value,104.62
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2007-11-30,F:Free,,A:Normal value,107.5
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2007-12-31,F:Free,,A:Normal value,106.21
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2008-01-31,F:Free,,A:Normal value,109.13
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2008-02-29,F:Free,,A:Normal value,107.79
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2008-03-31,F:Free,,A:Normal value,113.16
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2008-04-30,F:Free,,A:Normal value,109.93
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2008-05-31,F:Free,,A:Normal value,109.19
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2008-06-30,F:Free,,A:Normal value,106.31
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2008-07-31,F:Free,,A:Normal value,105.42
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2008-08-31,F:Free,,A:Normal value,105.53
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2008-09-30,F:Free,,A:Normal value,110.52
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2008-10-31,F:Free,,A:Normal value,122.97
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2008-11-30,F:Free,,A:Normal value,129.92
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2008-12-31,F:Free,,A:Normal value,137.01
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2009-01-31,F:Free,,A:Normal value,137.52
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2009-02-28,F:Free,,A:Normal value,136.06
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2009-03-31,F:Free,,A:Normal value,128.82
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2009-04-30,F:Free,,A:Normal value,125.29
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2009-05-31,F:Free,,A:Normal value,124.95
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2009-06-30,F:Free,,A:Normal value,123.55
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2009-07-31,F:Free,,A:Normal value,125.77
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2009-08-31,F:Free,,A:Normal value,124.36
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2009-09-30,F:Free,,A:Normal value,127.71
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2009-10-31,F:Free,,A:Normal value,127.1
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2009-11-30,F:Free,,A:Normal value,127.83
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2009-12-31,F:Free,,A:Normal value,126.84
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2010-01-31,F:Free,,A:Normal value,124.5
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2010-02-28,F:Free,,A:Normal value,126.81
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2010-03-31,F:Free,,A:Normal value,125.81
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2010-04-30,F:Free,,A:Normal value,121.11
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2010-05-31,F:Free,,A:Normal value,125.49
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2010-06-30,F:Free,,A:Normal value,128.28
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2010-07-31,F:Free,,A:Normal value,130.53
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2010-08-31,F:Free,,A:Normal value,132.58
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2010-09-30,F:Free,,A:Normal value,132.65
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2010-10-31,F:Free,,A:Normal value,133.64
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2010-11-30,F:Free,,A:Normal value,131.82
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2010-12-31,F:Free,,A:Normal value,130.63
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2011-01-31,F:Free,,A:Normal value,129.84
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2011-02-28,F:Free,,A:Normal value,128.13
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2011-03-31,F:Free,,A:Normal value,128.53
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2011-04-30,F:Free,,A:Normal value,123.86
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2011-05-31,F:Free,,A:Normal value,126.8
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2011-06-30,F:Free,,A:Normal value,127.55
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2011-07-31,F:Free,,A:Normal value,128.54
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2011-08-31,F:Free,,A:Normal value,132.2
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2011-09-30,F:Free,,A:Normal value,134.77
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2011-10-31,F:Free,,A:Normal value,135.86
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2011-11-30,F:Free,,A:Normal value,133.75
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2011-12-31,F:Free,,A:Normal value,133.98
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2012-01-31,F:Free,,A:Normal value,134.95
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2012-02-29,F:Free,,A:Normal value,130.6
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2012-03-31,F:Free,,A:Normal value,124.53
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2012-04-30,F:Free,,A:Normal value,126.39
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2012-05-31,F:Free,,A:Normal value,130.18
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2012-06-30,F:Free,,A:Normal value,131.89
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2012-07-31,F:Free,,A:Normal value,131.84
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2012-08-31,F:Free,,A:Normal value,131.32
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2012-09-30,F:Free,,A:Normal value,130.31
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2012-10-31,F:Free,,A:Normal value,128.09
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2012-11-30,F:Free,,A:Normal value,124.56
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2012-12-31,F:Free,,A:Normal value,119.56
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2013-01-31,F:Free,,A:Normal value,111.68
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2013-02-28,F:Free,,A:Normal value,106.05
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2013-03-31,F:Free,,A:Normal value,105.13
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2013-04-30,F:Free,,A:Normal value,101.81
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2013-05-31,F:Free,,A:Normal value,98.91
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2013-06-30,F:Free,,A:Normal value,103.09
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2013-07-31,F:Free,,A:Normal value,101.16
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2013-08-31,F:Free,,A:Normal value,103.03
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2013-09-30,F:Free,,A:Normal value,101.22
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2013-10-31,F:Free,,A:Normal value,101.77
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2013-11-30,F:Free,,A:Normal value,99.96
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2013-12-31,F:Free,,A:Normal value,96.51
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2014-01-31,F:Free,,A:Normal value,96.11
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2014-02-28,F:Free,,A:Normal value,97.68
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2014-03-31,F:Free,,A:Normal value,97.53
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2014-04-30,F:Free,,A:Normal value,99.23
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2014-05-31,F:Free,,A:Normal value,100.1
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2014-06-30,F:Free,,A:Normal value,99.83
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2014-07-31,F:Free,,A:Normal value,99.99
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2014-08-31,F:Free,,A:Normal value,99.18
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2014-09-30,F:Free,,A:Normal value,95.94
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2014-10-31,F:Free,,A:Normal value,95.81
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2014-11-30,F:Free,,A:Normal value,89.64
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2014-12-31,F:Free,,A:Normal value,88.47
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2015-01-31,F:Free,,A:Normal value,90.59
"BIS,WS_EER,1.0",M.R.B.JP,M:Monthly,R:Real,B:Broad (64 economies),JP:Japan,"Index, 2020 = 100",,2015-02-28,F:Free,,A:Normal value,90.25
